Sno,bhk_type,property_type,beds,baths,balcony,address,city,state_code,country,landmark,table2key,table3key
1973,4+,Houses & Villas,4+,2,,"Tirmurti Vihar, Pune, Maharashtra",Pune,Maharashtra,India,,63,1973
1974,1,Houses & Villas,1,1,,"Powai, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,1974,1974
1975,,,,,,,,,India,,89,89
1976,1,Houses & Villas,1,1,,"Mangal Murti Colony, Sangli Miraj Kupwad, Maharashtra",Sangli Miraj Kupwad,Maharashtra,India,,1976,1976
1977,3,Houses & Villas,3,3,,"Besa, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,1977,1977
1978,4+,Houses & Villas,4+,4+,,"Gopal Nagar, Amravati, Maharashtra",Amravati,Maharashtra,India,,1978,1978
1979,1,Houses & Villas,1,1,,"Kharadi, Pune, Maharashtra",Pune,Maharashtra,India,,1979,689
1980,2,Houses & Villas,2,1,,"Garware Colony, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,1980,730
1981,4,Houses & Villas,4,4,,"Kalyani Nagar, Pune, Maharashtra",Pune,Maharashtra,India,,1981,1981
1982,3,Houses & Villas,3,4,,"Waksai, Lonavala, Maharashtra",Lonavala,Maharashtra,India,,1982,1982
1983,2,Houses & Villas,2,3,,"Shalini Nagar, Sangli (-Miraj), Maharashtra",Sangli (-Miraj),Maharashtra,India,,1983,476
1984,2,Houses & Villas,2,3,,"Malkapur, Akola, Maharashtra",Akola,Maharashtra,India,,1984,1984
1985,1,Houses & Villas,1,1,,"Jogeshwari, Waluj MIDC, Maharashtra",Waluj MIDC,Maharashtra,India,,1985,1985
1986,1,Houses & Villas,1,2,,"Raygad Colony, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,1986,1986
1987,2,Houses & Villas,2,2,,"Shree Swami Samarth Nagar, Dhule, Maharashtra",Dhule,Maharashtra,India,,1987,844
1988,3,Houses & Villas,3,3,,"Pradhikaran Nigdi Sector 27A, Pune, Maharashtra",Pune,Maharashtra,India,,1988,681
1989,2,Houses & Villas,2,2,,"Irrigation Colony, Nashik, Maharashtra",Nashik,Maharashtra,India,,1989,118
1990,4,Houses & Villas,4,4,,"Bhokara, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,1990,1594
1991,4,Houses & Villas,4,4+,,"Mahalaxmi Society, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,1991,1991
1992,3,Houses & Villas,3,2,,"Vithalwadi, Thane, Maharashtra",Thane,Maharashtra,India,,1992,309
1993,4,Houses & Villas,4,3,,"Bajeria, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,1993,1993
1994,4,Houses & Villas,4,4,,"Arya Nagar, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,1994,1994
1995,2,Houses & Villas,2,1,,"Nalwadi, Wardha, Maharashtra",Wardha,Maharashtra,India,,249,1940
1996,2,Houses & Villas,2,2,,"Viman Nagar, Pune, Maharashtra",Pune,Maharashtra,India,,1996,1996
1997,2,Houses & Villas,2,1,,"Bhor, Pune, Maharashtra",Pune,Maharashtra,India,,1997,1997
1998,1,Houses & Villas,1,2,,"Tunga Village, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,1998,1998
1999,4,Houses & Villas,4,4,,"Tungarli, Lonavala, Maharashtra",Lonavala,Maharashtra,India,,1999,1999
2000,4,Houses & Villas,4,4,,"Tungarli, Lonavala, Maharashtra",Lonavala,Maharashtra,India,,2000,2000
2001,4+,Houses & Villas,4+,3,,"Ulhasnagar, Thane, Maharashtra",Thane,Maharashtra,India,,2001,1780
2002,3,Houses & Villas,3,2,,"Mahabal Colony, Jalgaon, Maharashtra",Jalgaon,Maharashtra,India,,2002,425
2003,1,Houses & Villas,1,2,,"MIDC, Jalgaon, Maharashtra",Jalgaon,Maharashtra,India,,2003,2003
2004,2,Houses & Villas,2,2,,"Puroshotam Nagar, Amravati, Maharashtra",Amravati,Maharashtra,India,,2004,733
2005,1,Houses & Villas,1,1,,"Ujalaiwadi, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2005,2005
2006,3,Houses & Villas,3,3,,"Mahalaxmi Nagar, Ratnagiri, Maharashtra",Ratnagiri,Maharashtra,India,,2006,2006
2007,1,Houses & Villas,1,1,,"Indira Nagar, Deola, Maharashtra",Deola,Maharashtra,India,,2007,2007
2008,1,Houses & Villas,1,1,,"Sainagar Bidi Kamgar Colony, Nanded Waghala, Maharashtra",Nanded Waghala,Maharashtra,India,,2008,2008
2009,4+,Houses & Villas,4+,3,,"Gentyal Chowk, Solapur, Maharashtra",Solapur,Maharashtra,India,,2009,2009
2010,2,Houses & Villas,2,2,,"Bavdhan, Pune, Maharashtra",Pune,Maharashtra,India,,2010,2010
2011,1,Houses & Villas,1,1,,"Veur, Palghar, Maharashtra",Palghar,Maharashtra,India,,2011,877
2012,2,Houses & Villas,2,3,,"Shrikrishna Nagar, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2012,2012
2013,3,Houses & Villas,3,2,,"Navabag, Vengurla, Maharashtra",Vengurla,Maharashtra,India,,2013,2013
2014,2,Houses & Villas,2,2,,"Nagadewadi, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2014,2014
2015,3,Houses & Villas,3,2,,"Anurag Colony, Jalgaon, Maharashtra",Jalgaon,Maharashtra,India,,2015,1439
2016,2,Houses & Villas,2,2,,"Dasak Gaon, Nashik, Maharashtra",Nashik,Maharashtra,India,,2016,2016
2017,4,Houses & Villas,4,4+,,"Kalyani Nagar, Pune, Maharashtra",Pune,Maharashtra,India,,2017,2017
2018,1,Houses & Villas,1,2,,"Sarnobatwadi, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2018,1280
2019,2,Houses & Villas,2,2,,"Vasant Tekadi Laxmi Nagar, Ahmadnagar, Maharashtra",Ahmadnagar,Maharashtra,India,,2019,2019
2020,2,Houses & Villas,2,2,,"Bandhkarwadi, Kankavli, Maharashtra",Kankavli,Maharashtra,India,,2020,2020
2021,2,Houses & Villas,2,1,,"Shiye, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2021,2021
2022,1,Houses & Villas,1,1,,"Dalmill Area, Jalgaon, Maharashtra",Jalgaon,Maharashtra,India,,2022,2022
2023,3,Houses & Villas,3,1,,"Shiv Nagar, Uran Islampur, Maharashtra",Uran Islampur,Maharashtra,India,,2023,2023
2024,4+,Houses & Villas,4+,4+,,"Phursungi, Pune, Maharashtra",Pune,Maharashtra,India,,588,421
2025,3,Houses & Villas,3,3,,"Waghdara, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2025,2025
2026,1,Houses & Villas,1,2,,"Butibori, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2026,2026
2027,3,Houses & Villas,3,3,,"Malad West, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2027,2027
2028,2,Houses & Villas,2,2,,"Ghatkopar West, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2028,135
2029,1,Houses & Villas,1,1,,"Ghatkopar West, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2029,1431
2030,2,Houses & Villas,2,3,,"Dharampuri, Wai, Maharashtra",Wai,Maharashtra,India,,1961,2030
2031,3,Houses & Villas,3,3,,"Lakshyaohivadi, Barsi, Maharashtra",Barsi,Maharashtra,India,,2031,2031
2032,4,Houses & Villas,4,4+,,"Karjat, Raigad District, Maharashtra",Raigad District,Maharashtra,India,,2032,2032
2033,2,Houses & Villas,2,2,,"Chakrapani Nagar, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2033,2033
2034,4+,Houses & Villas,4+,2,,"Islampura, Yavatmal, Maharashtra",Yavatmal,Maharashtra,India,,1111,2034
2035,1,Houses & Villas,1,1,,"Ambedkar Nagar, Sillod, Maharashtra",Sillod,Maharashtra,India,,293,2035
2036,2,Houses & Villas,2,1,,"Pathvadgaon, Shiroli MIDC, Maharashtra",Shiroli MIDC,Maharashtra,India,,2036,2036
2037,2,Houses & Villas,2,2,,"Pipla Road, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2037,2037
2038,1,Houses & Villas,1,1,,"Maharashtra Chowk, Alandi, Maharashtra",Alandi,Maharashtra,India,,2038,2038
2039,2,Houses & Villas,2,3,,"Narayan Bapu Nagar, Nashik, Maharashtra",Nashik,Maharashtra,India,,1497,525
2040,1,Houses & Villas,1,1,,"Ganesh Nagar, Jalgaon, Maharashtra",Jalgaon,Maharashtra,India,,2040,2040
2041,1,Houses & Villas,1,1,,"Kalyan West, Bhiwandi, Maharashtra",Bhiwandi,Maharashtra,India,,2041,2041
2042,4,Houses & Villas,4,4,,"Wanadongri, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2042,1269
2043,1,Houses & Villas,1,1,,"Barshi Indusrial Estate, Barsi, Maharashtra",Barsi,Maharashtra,India,,2043,2043
2044,4,Houses & Villas,4,2,,"Mahajanpura, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2044,1692
2045,2,Houses & Villas,2,2,,"Bangali Camp, Chandrapur, Maharashtra",Chandrapur,Maharashtra,India,,2045,82
2046,4+,Houses & Villas,4+,4+,,"Panjabrao Colony, Daryapur Banosa, Maharashtra",Daryapur Banosa,Maharashtra,India,,2046,2046
2047,3,Houses & Villas,3,3,,"Kavesar, Thane, Maharashtra",Thane,Maharashtra,India,,2047,2047
2048,2,Houses & Villas,2,2,,"Aarey Road, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2048,208
2049,4,Houses & Villas,4,2,,"Datawadi, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2049,2049
2050,1,Houses & Villas,1,1,,"Ranjangaon, Waluj MIDC, Maharashtra",Waluj MIDC,Maharashtra,India,,2050,560
2051,4+,Houses & Villas,4+,3,,"Ambarnath, Ulhasnagar, Maharashtra",Ulhasnagar,Maharashtra,India,,2051,2051
2052,4,Houses & Villas,4,4+,,"Katraj, Pune, Maharashtra",Pune,Maharashtra,India,,264,128
2053,2,Houses & Villas,2,2,,"New Tapdia Nagar, Akola, Maharashtra",Akola,Maharashtra,India,,2053,2053
2054,2,Houses & Villas,2,2,,"Shivdatta Housing Society, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2054,2054
2055,3,Houses & Villas,3,2,,"Adarsh Nagar, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2055,550
2056,2,Houses & Villas,2,1,,"Karve Nagar, Pune, Maharashtra",Pune,Maharashtra,India,,2056,2056
2057,4,Houses & Villas,4,4,,"Viman Nagar Road, Pune, Maharashtra",Pune,Maharashtra,India,,2057,2057
2058,4,Houses & Villas,4,4,,"Padegaon, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2058,2058
2059,3,Houses & Villas,3,3,,"Hadapsar, Pune, Maharashtra",Pune,Maharashtra,India,,2059,2059
2060,2,Houses & Villas,2,3,,"Mothi Umri, Akola, Maharashtra",Akola,Maharashtra,India,,2060,408
2061,4+,Houses & Villas,4+,3,,"Manermala, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2061,2061
2062,1,Houses & Villas,1,2,,"Kranti Nagar, Mohol, Maharashtra",Mohol,Maharashtra,India,,2062,2062
2063,3,Houses & Villas,3,2,,"Vidya Nagar, Alibag, Maharashtra",Alibag,Maharashtra,India,,2063,2063
2064,3,Houses & Villas,3,2,,"Mathewada, Sawantwadi, Maharashtra",Sawantwadi,Maharashtra,India,,2064,2064
2065,2,Houses & Villas,2,1,,"Gori Nagar, Wardha, Maharashtra",Wardha,Maharashtra,India,,2065,971
2066,1,Houses & Villas,1,1,,"Dharmver Raje Swami Chowk, Waluj MIDC, Maharashtra",Waluj MIDC,Maharashtra,India,,2066,150
2067,2,Houses & Villas,2,1,,"Barao, Junnar, Maharashtra",Junnar,Maharashtra,India,,2067,2067
2068,2,Houses & Villas,2,2,,"Sai Nagar, Amravati, Maharashtra",Amravati,Maharashtra,India,,2068,1751
2069,4,Houses & Villas,4,2,,"Harsul, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2069,2069
2070,2,Houses & Villas,2,2,,"Sai Nagar, Amravati, Maharashtra",Amravati,Maharashtra,India,,2070,2070
2071,3,Houses & Villas,3,2,,"Prabhat Nagar, Nashik, Maharashtra",Nashik,Maharashtra,India,,2071,2071
2072,2,Houses & Villas,2,2,,"Koradi Road, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,18,740
2073,4,Houses & Villas,4,2,,"Manewada, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2073,2073
2074,2,Houses & Villas,2,2,,"Kamptee Road, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2074,2074
2075,4+,Houses & Villas,4+,4+,,"Naregaon, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2075,1417
2076,1,Houses & Villas,1,1,,"Vile Parle East, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2076,2076
2077,4,Houses & Villas,4,4+,,"Prem Nagar, Jalgaon, Maharashtra",Jalgaon,Maharashtra,India,,2077,2077
2078,1,Houses & Villas,1,2,,"Pathardi Gaothan, Nashik, Maharashtra",Nashik,Maharashtra,India,,2078,2078
2079,1,Houses & Villas,1,2,,"Akshat Nagar, Kolki, Maharashtra",Kolki,Maharashtra,India,,2079,2079
2080,1,Houses & Villas,1,1,,"CIDCO, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2080,2080
2081,4,Houses & Villas,4,4,,"Silk Mill Colony, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2081,2081
2082,2,Houses & Villas,2,1,,"Rai Town 2, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2082,2082
2083,1,Houses & Villas,1,1,,"Ghansoli, Navi Mumbai, Maharashtra",Navi Mumbai,Maharashtra,India,,2083,2083
2084,1,Houses & Villas,1,1,,"Jamil Colony, Amravati, Maharashtra",Amravati,Maharashtra,India,,2084,2084
2085,2,Houses & Villas,2,2,,"Wadgaon Kolhati, Waluj MIDC, Maharashtra",Waluj MIDC,Maharashtra,India,,2085,2085
2086,1,Houses & Villas,1,1,,"Malvihir, Buldana, Maharashtra",Buldana,Maharashtra,India,,2086,2086
2087,3,Houses & Villas,3,3,,"Greaves Colony, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2087,2087
2088,2,Houses & Villas,2,2,,"Tapowan, Amravati, Maharashtra",Amravati,Maharashtra,India,,386,1632
2089,3,Houses & Villas,3,3,,"Vikas Soceity, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2089,1730
2090,2,Houses & Villas,2,2,,"Baidyanath Chowk, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,293,898
2091,2,Houses & Villas,2,2,,"Kesnand, Pune, Maharashtra",Pune,Maharashtra,India,,2091,2091
2092,1,Houses & Villas,1,1,,"Ambernath, Thane, Maharashtra",Thane,Maharashtra,India,,2092,645
2093,1,Houses & Villas,1,1,,"CIDCO N7 Area, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2093,938
2094,2,Houses & Villas,2,2,,"Kandivali West, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2094,2094
2095,1,Houses & Villas,1,1,,"Ambernath, Thane, Maharashtra",Thane,Maharashtra,India,,2095,2067
2096,4,Houses & Villas,4,3,,"Vasai West, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2096,2096
2097,1,Houses & Villas,1,1,,"Lohegaon Laxmi Nagar, Pune, Maharashtra",Pune,Maharashtra,India,,2097,1736
2098,4,Houses & Villas,4,4+,,"Naregaon, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2098,2098
2099,2,Houses & Villas,2,2,,"Ram Bag, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2099,2099
2100,2,Houses & Villas,2,3,,"Sai Nagar, Arvi, Maharashtra",Arvi,Maharashtra,India,,2100,174
2101,2,Houses & Villas,2,2,,"Trimbakdas Nagar, Paithan, Maharashtra",Paithan,Maharashtra,India,,2101,2101
2102,2,Houses & Villas,2,2,,"Kailash Nagar, Amravati, Maharashtra",Amravati,Maharashtra,India,,2102,262
2103,1,Houses & Villas,1,,,"Shahad, Thane, Maharashtra",Thane,Maharashtra,India,,2103,2103
2104,1,Houses & Villas,1,1,,"Ambika Nagar, Nashik, Maharashtra",Nashik,Maharashtra,India,,2104,498
2105,2,Houses & Villas,2,2,,"Dream City, Nashik, Maharashtra",Nashik,Maharashtra,India,,2105,2105
2106,1,Houses & Villas,1,1,,"Ghatkopar East, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2106,242
2107,1,Houses & Villas,1,3,,"Majage Nagar, Latur, Maharashtra",Latur,Maharashtra,India,,2107,2107
2108,3,Houses & Villas,3,3,,"Mangaldham Colony, Amravati, Maharashtra",Amravati,Maharashtra,India,,2108,2108
2109,1,Houses & Villas,1,1,,"Agashiv Nagar, Karad, Maharashtra",Karad,Maharashtra,India,,2109,211
2110,2,Houses & Villas,2,3,,"Parvati Nagar, Amravati, Maharashtra",Amravati,Maharashtra,India,,417,2110
2111,,,,,,,,,India,,89,89
2112,2,Houses & Villas,2,3,,"Sai Nagar, Nashik, Maharashtra",Nashik,Maharashtra,India,,2112,174
2113,3,Houses & Villas,3,4,,"Saraf Layout, Amravati, Maharashtra",Amravati,Maharashtra,India,,2113,2113
2114,2,Houses & Villas,2,2,,"Down Town, Sangli Miraj Kupwad, Maharashtra",Sangli Miraj Kupwad,Maharashtra,India,,1751,24
2115,3,Houses & Villas,3,1,,"Sahakar Nagar, Parbhani, Maharashtra",Parbhani,Maharashtra,India,,2115,2115
2116,1,Houses & Villas,1,2,,"Kalyan Nagar 2, Solapur, Maharashtra",Solapur,Maharashtra,India,,2116,2116
2117,2,Houses & Villas,2,3,,"Rahamat Nagar, Navghar-Manikpur, Maharashtra",Navghar-Manikpur,Maharashtra,India,,446,2117
2118,2,Houses & Villas,2,2,,"CIDCO Scheme No 2, Nashik, Maharashtra",Nashik,Maharashtra,India,,2118,2118
2119,2,Houses & Villas,2,2,,"Shiv Colony, Jalgaon, Maharashtra",Jalgaon,Maharashtra,India,,2119,2119
2120,4+,Houses & Villas,4+,3,,"CIDCO N10 Area, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2120,869
2121,3,Houses & Villas,3,4,,"Wadipir, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2121,999
2122,1,Houses & Villas,1,1,,"Lalganj, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2122,2122
2123,2,Houses & Villas,2,2,,"Motilal Nagar, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2123,2123
2124,2,Houses & Villas,2,2,,"RK Nagar, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2124,1110
2125,1,Houses & Villas,1,1,,"Shriram Nagar, Bhusawal, Maharashtra",Bhusawal,Maharashtra,India,,2125,200
2126,3,Houses & Villas,3,3,,"Phursungi, Pune, Maharashtra",Pune,Maharashtra,India,,2126,2126
2127,4+,Houses & Villas,4+,4+,,"Takave Kh, Lonavala, Maharashtra",Lonavala,Maharashtra,India,,2127,2127
2128,1,Houses & Villas,1,1,,"Manjari, Pune, Maharashtra",Pune,Maharashtra,India,,2128,40
2129,4,Houses & Villas,4,2,,"Radha Krishna Nagar, Ratnagiri, Maharashtra",Ratnagiri,Maharashtra,India,,2129,2129
2130,1,Houses & Villas,1,1,,"Kurla West, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2130,2130
2131,1,Houses & Villas,1,1,,"Wagholi, Pune, Maharashtra",Pune,Maharashtra,India,,2131,2131
2132,2,Houses & Villas,2,2,,"Kopar Khairane, Navi Mumbai, Maharashtra",Navi Mumbai,Maharashtra,India,,2132,2132
2133,1,Houses & Villas,1,1,,"Revenue Colony, Shrirampur, Maharashtra",Shrirampur,Maharashtra,India,,2133,2133
2134,2,Houses & Villas,2,2,,"Lekha Nagar, Nashik, Maharashtra",Nashik,Maharashtra,India,,2134,2134
2135,1,Houses & Villas,1,2,,"Besa, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2135,2135
2136,2,Houses & Villas,2,2,,"Bolhegaori, Ahmadnagar, Maharashtra",Ahmadnagar,Maharashtra,India,,647,2136
2137,2,Houses & Villas,2,2,,"Adgaon, Nashik, Maharashtra",Nashik,Maharashtra,India,,2137,2137
2138,4+,Houses & Villas,4+,4,,"Darda Nagar, Yavatmal, Maharashtra",Yavatmal,Maharashtra,India,,2138,2138
2139,2,Houses & Villas,2,2,,"Diksal, Kallam, Maharashtra",Kallam,Maharashtra,India,,2139,1830
2140,3,Houses & Villas,3,2,,"Bhushan Nagar, Ahmadnagar, Maharashtra",Ahmadnagar,Maharashtra,India,,2140,1691
2141,3,Houses & Villas,3,4,,"Arni Naka, Yavatmal, Maharashtra",Yavatmal,Maharashtra,India,,2141,2123
2142,2,Houses & Villas,2,2,,"Dwarka, Nashik, Maharashtra",Nashik,Maharashtra,India,,2142,2142
2143,4,Houses & Villas,4,1,,"Walwadi Ramkrushna Nagar, Dhule, Maharashtra",Dhule,Maharashtra,India,,2143,2143
2144,2,Houses & Villas,2,1,,"Hirwi Nagar, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2144,2144
2145,2,Houses & Villas,2,2,,"Ganpati Pule, Ganpatipule, Maharashtra",Ganpatipule,Maharashtra,India,,2145,2145
2146,2,Houses & Villas,2,2,,"Vadjai Mata Nagar, Nashik, Maharashtra",Nashik,Maharashtra,India,,2146,2146
2147,2,Houses & Villas,2,2,,"Shivaji Peth, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2147,2147
2148,2,Houses & Villas,2,2,,"Shahupuri, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2148,46
2149,2,Houses & Villas,2,2,,"Ambedkar Putla, Umred, Maharashtra",Umred,Maharashtra,India,,524,2149
2150,3,Houses & Villas,3,4,,"Pundlik Nagar, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2150,2150
2151,3,Houses & Villas,3,2,,"Old City, Akola, Maharashtra",Akola,Maharashtra,India,,2151,2151
2152,2,Houses & Villas,2,2,,"Nimgawadi, Shirdi, Maharashtra",Shirdi,Maharashtra,India,,2152,2152
2153,2,Houses & Villas,2,2,,"Butibori, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2153,2153
2154,3,Houses & Villas,3,3,,"Moti Nagar, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2154,2154
2155,1,Houses & Villas,1,1,,"Kalmeshwar Road, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2155,2155
2156,1,Houses & Villas,1,1,,"Pahadsingpura, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2156,1686
2157,2,Houses & Villas,2,2,,"Karad Rural, Karad, Maharashtra",Karad,Maharashtra,India,,2157,2157
2158,1,Houses & Villas,1,2,,"Pardi, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2158,2158
2159,3,Houses & Villas,3,4,,"Kadamwadi, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2159,2159
2160,3,Houses & Villas,3,2,,"Amba Gate, Amravati, Maharashtra",Amravati,Maharashtra,India,,2160,130
2161,1,Houses & Villas,1,1,,"Ulhasnagar, Thane, Maharashtra",Thane,Maharashtra,India,,2161,2161
2162,2,Houses & Villas,2,2,,"Chitod, Dhule, Maharashtra",Dhule,Maharashtra,India,,2162,1692
2163,2,Houses & Villas,2,2,,"Kedgaon, Ahmadnagar, Maharashtra",Ahmadnagar,Maharashtra,India,,585,2163
2164,1,Houses & Villas,1,1,,"Aurangabad MIDC, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2164,2164
2165,1,Houses & Villas,1,1,,"Dighori, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,241,554
2166,2,Houses & Villas,2,2,,"Chatrapati Shahaji Nagar, Nashik, Maharashtra",Nashik,Maharashtra,India,,2166,2166
2167,2,Houses & Villas,2,1,,"Gulab Baba Nagar, Solapur, Maharashtra",Solapur,Maharashtra,India,,2167,2167
2168,2,Houses & Villas,2,2,,"Wathoda, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2168,2168
2169,1,Houses & Villas,1,2,,"Chikalthana, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2169,2169
2170,2,Houses & Villas,2,2,,"Kanchanwadi, Aurangabad, Maharashtra",Aurangabad,Maharashtra,India,,2170,2170
2171,2,Houses & Villas,2,2,,"Hanuman Nagar, Nashik, Maharashtra",Nashik,Maharashtra,India,,2171,2171
2172,3,Houses & Villas,3,3,,"Mira Road East, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2172,2172
2173,2,Houses & Villas,2,2,,"Panchshil Colony, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2173,2173
2174,1,Houses & Villas,1,1,,"Nalasopara East, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2174,2174
2175,1,Houses & Villas,1,1,,"Govandi, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,2175,2175
2176,2,Houses & Villas,2,1,,"Vithalwadi, Thane, Maharashtra",Thane,Maharashtra,India,,2176,898
2177,2,Houses & Villas,2,1,,"Bhusawal Village, Maharashtra, India",Maharashtra,India,India,,2177,2177
2178,1,Houses & Villas,1,1,,"Takali Pr Chalisgaon, Chalisgaon, Maharashtra",Chalisgaon,Maharashtra,India,,2178,2178
2179,1,Houses & Villas,1,1,,"Darewadi, Ahmadnagar, Maharashtra",Ahmadnagar,Maharashtra,India,,2179,2179
2180,2,Houses & Villas,2,2,,"Kedgaon, Ahmadnagar, Maharashtra",Ahmadnagar,Maharashtra,India,,139,2180
2181,1,Houses & Villas,1,1,,"Kalyan, Thane, Maharashtra",Thane,Maharashtra,India,,2181,2181
2182,1,Houses & Villas,1,1,,"Andheri East, Mumbai, Maharashtra",Mumbai,Maharashtra,India,,1190,2182
2183,4,Houses & Villas,4,1,,"Lal Nagar, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2183,2183
2184,4+,Houses & Villas,4+,2,,"Vasant Layout, Yavatmal, Maharashtra",Yavatmal,Maharashtra,India,,2184,539
2185,3,Houses & Villas,3,1,,"Adarsh Nagar, Dondaicha Warwade, Maharashtra",Dondaicha Warwade,Maharashtra,India,,2185,2185
2186,2,Houses & Villas,2,2,,"Khadkpura, Nanded Waghala, Maharashtra",Nanded Waghala,Maharashtra,India,,2186,714
2187,1,Houses & Villas,1,1,,"Shiv Nagar, Uran Islampur, Maharashtra",Uran Islampur,Maharashtra,India,,2187,2187
2188,2,Houses & Villas,2,3,,"Sarita Vihar, Pune, Maharashtra",Pune,Maharashtra,India,,2188,2188
2189,1,Houses & Villas,1,2,,"Kalamba, Kolhapur, Maharashtra",Kolhapur,Maharashtra,India,,2189,2189
2190,4+,Houses & Villas,4+,3,,"Friends Colony, Nagpur, Maharashtra",Nagpur,Maharashtra,India,,2190,2190
